text,label
Bảo Tín mua sưac cho chó ý.,CLEAN
Ai hát vậy,CLEAN
Mệt vì vừa sub vừa  cười muốn lộn ruột luôn đó :)),CLEAN
Hạng mục thầy giáo cute nhất hệ mặt trời,CLEAN
Tại sao abe phải trả lời bạn ? 🙂,CLEAN
Thiếu mấy chục điểm nữa em thủ khoa còn đâu,CLEAN
Oke anh ơi,CLEAN
Dm bị band cmt trong gruop,OFFENSIVE
Sống chậm thoii các bạn,CLEAN
Phúc Hưng h mới thấy,CLEAN
Ba Subin vl bạn tôi 😲😲😲,CLEAN
Lào nhà người ta -_- Tôn Bá Phù,CLEAN
Tế :)),OFFENSIVE
Phàm :)) vlon thanh niên,HATE
Chúc kênh Panda của thầy đạt được nhiều sub nha dấu bé ba,CLEAN
"Vì một số lý do ""không ai mong muốn"", nhưng thầy và team vẫn cố gắng sắp xếp ra Hà Nội và thực hiện offline tại Viking 3 nhé",CLEAN
Cảm tình ziên diệt cộng miễn bàn :v,CLEAN
Tin Huynh y rang 😂😂😂😂,CLEAN
Ngọc Hoá tao giỡn mặt với m đó à ?? Mày kêu t vô like cho mày mà mày k bật like ?? NHÀ BAO VIỆC tao lại vô like ảnh cho mày mà mày như thế ???:D,CLEAN
"Trăm mấy chục triệu như con bò rụng cọng lông, như cây me rụng lá 😆...",CLEAN
Lam Pham Ai Chau add em dí sis ơi,CLEAN
"Lời nói thật là daus hiệu của kẻ sắp chết. "" người sắp chết thường hay nói thật"" . 11 ngày nữa. Hối hânn quá muộn chăn?",CLEAN
Con bóng vẫn là con bóng. Con chó suốt đời vẫn là chó..,HATE
"Con này ko bị mới lạ, may mà về sớm đấy",HATE
Già già mới giác ngộ,CLEAN
May xạo lồn do am binh,HATE
Ơ t thấy bọn trẻ con nghịch cái này từ đời nhà tống rồi :)),CLEAN
chúc mừng thầy chúm chím nha :)),CLEAN
Nói nói hát hát nhưng vẫn không quên khịa con ba vàng ngọc 😂,CLEAN
Nghe đồn đang huy động mở sàn giao dịch quốc gia gì mà :))),CLEAN
"Ui dời tưởng gì, chứ tiền thì đây chả thiếu, chỉ là toàn tiền lẻ thôi",CLEAN
Nghe nói a Độ bỏ Stream rồi à. chuyển qa đá cho Đức r a e à,CLEAN
"Nghe a Độ tư vấn cho vui thôi, chứ nghe theo có mà bán nhà",CLEAN
"Hanh Viet nơi khác có thể nhàm, xàm nhưng với bộ tộc Mixi, đó là văn hoá lâu đời của chúng tôi",CLEAN
bóp băng thông và phao tin sửa cáp..,CLEAN
Nếu e còn tồn tại - thất tình 2 bài hot bạn nhé :D,CLEAN
"No no, chỉ có BẮC KÌ thôi nhé, Nam k kì",CLEAN
Yêu cô quá ❤❤,CLEAN
I love du chu cà mo. Cô Ba trả tiền cho cô Hiếu đi,CLEAN
Cực kỳ thuyết phục!,CLEAN
Ai đánh moá bóng già này thì hú tui đánh tiếp,HATE
Xấu quá,CLEAN
Mất mặt người miền Tây .. miệng thì chửi Bắc kỳ. Nhưng cai miệng thì chữa tục tiểu ha. linh cá lóc .đừng có về vn nữa ha...,HATE
Linh Vũ Toi xin video,CLEAN
Theo tí nữa cho đủ bộ,CLEAN
Đùa nản vl thề,OFFENSIVE
FB phụ Lan Trinh: https://www.facebook.com/my.the.1297 ☺❤,CLEAN
Nguyễn Việt ngồi ô tô hay ngồi xe máy đây =)),CLEAN
Đẹp trai mà còn chân thật nữa <3,CLEAN
xn cne,CLEAN
Đặng Trà có vài trang giả có y sì cái codesite như của garena mà,CLEAN
Hôm nào cũng gặp bọn cực kì thuyết phục,CLEAN
Sàm quá. Lam nhu tien ben my tu tren troi rot xuong .tuong sao con linh noi tuc .minh cung vay,CLEAN
Giọng abe the thé như con gái mới tiền mãn kinh vậy :),CLEAN
Chúc Abe lên kim cương :v,CLEAN
"Dưới đất thì nước sông ô nhiễm, trên trời thì bụi.",CLEAN
Chính thức nói lời từ biệt với trường học,CLEAN
Đm m hồ khang ạ,HATE
Thu Hương,CLEAN
vl ad câu like vcc. mà dkm m. t k thấy chứ k phải chó hùa. m thấy k cmt đàng hoàng cho ngta thấy thì m là chó j? chó động kinh hả,HATE
các chú công an hình sự còn phải đi bắt lỗi giao thông lên gd thông cảm...cai j kiế,CLEAN
Giang hồ cỏ Cao Bằng nhé :)),CLEAN
Helo !,CLEAN
Ba con hot cut'vao ma an nhe',OFFENSIVE
Tộc trưởng live tiếp điiiii tấu hài cực mạnh :v,CLEAN
"Hôm nay Ao Làng có 4 khách mời từ Refund Gaming: đó là Thái Linh Hương, Rambo, Snake, QNT và dj Chjp.",CLEAN
ước gì cty tao cũng vậy nhỉ,CLEAN
Ghe qua kok muon coi mat net de so coi toi ngai dum ba do mat net,CLEAN
19:45 tất nhiên,CLEAN
Toàn giáo án lủng mà cứ dựng lonnn là sao=)))),OFFENSIVE
Nhìn hài hài,CLEAN
XỨ sở thần tiên có khác,CLEAN
Nhà tài trợ chính cho K-ATM Cao Lãnh mang tên DJ Chip,CLEAN
Nuôi gà cho người ta ăn đấy các ông ạ🤣,CLEAN
Ok thầy nhé,CLEAN
Ninh Trần vângg,CLEAN
"Đất nông nghiệp đòi đền ngang đất ở, rồi kêu oan, đến hài và kém hiểu biết",CLEAN
Dương Đỗ soi làm j 3 :v,CLEAN
huy hieu de lam gi ae :v,CLEAN
a có ý định bán vợ ko a 😂,CLEAN
Con gái gì mà có râu,CLEAN
Hút điếu thuốc rồi ngủ đi..mai khởi đầu mới hết buồn chứ gì,CLEAN
Mé,CLEAN
Nghe anh kể sợ quá! Chắc phải nghe lại bài Bắc kim thang cho đỡ sợ,CLEAN
Đụ má luôn tụi DLV vào chống chế nha hôn!,HATE
Mẩn Phan đọc xong động lực trôi ngược mẹ hết ráo,OFFENSIVE
Khóc luôn tội nghiệp ghê🤣🤣🤣🤣,CLEAN
Dân Việt mình chịu chơi lắm!nợ trả góp có sao đâu...!nợ vay nóng còn chơi ok mà!nợ công cũng ko ngoại lẹ nhá!,CLEAN
Thay ngáo đá,HATE
2 tầng 53 tỷ. Vãi nhồn,OFFENSIVE
Từ Miền Nam em vượt ra Bắc :)))))),CLEAN
6:05 vâng lần đầu tiên tui biết 1 căn biết thự 28 triệu,CLEAN
"sao tưởng miền Nam của thím ad cao quý lắm, ko dây với ""bọn Bắc Kỳ"" bao h nên thôi học sách riêng cho lành, sướng thế còn gì? ;))",CLEAN
✪ Quản Lí Fan Cứng,CLEAN
Đợt nay hinh nhu mới 40k mấy sub à chắc ổng k ngờ giờ 1tr sub thật,CLEAN
Chi dep wa di,CLEAN
Đéo lo bị cháy 😁😁,CLEAN
cayy nhờ :))),CLEAN
Vì dân thôi,CLEAN
Vâng vừa ns xong ông ấy đã thử nghiệm,CLEAN
Sang Quốc Fan nhiều thể loại lắm ô,CLEAN
Tuyết Nhi kinh dị...cánh hoa cát không àh...😆😆😆,CLEAN
Xin video,CLEAN
"Giờ ngân sách thu được ở địa phương nào thi chỉ chi tiêu cho địa phương đó. Saigon là nơi nghèo đói, vì bị bọn Mỹ ""Ngụy"" kềm kẹp, bóc lột lâu năm, được CS vào giải phóng, cứu đói, cứ để cho nó thu bao nhiêu xài bấy nhiêu. Không đủ chi thì kệ Saigon, cho nó chết !",HATE
Douma,CLEAN
cực kì thuyết phục abe 😄😄,CLEAN
Trần Thiện 30 nhưng chữa hết 16 rồi,CLEAN
tiên tri xàm,HATE
thầy ba cho con vào điện của thầy với thầy ơi,CLEAN
Cay :v,CLEAN
mặt kitz giống bò viên thế,CLEAN
Chết rồi ha mấy đứa,CLEAN
"Thế mà chúng nó giật tít cộng gộp lại. Tít lẽ ra phải là : ""Muốn giết người? Hãy làm công an""",HATE
Nhìn thấy nhà tiên tri vũ trụ trần dần nầm mơ thấy chúa nói chuyện a men bằng tiếng việt nam 😀😀,CLEAN
"Vậy là nguồn giải trí của thanh niên VN lúc rảnh rỗi vẫn còn. Dự là năm 2022 khi ông về VN thì Trấn Thành, Trường Giang sẽ gặp phải sự cạnh tranh khốc liệt hơn trên sân khấu hài Việt.",CLEAN
"Từ thiện cái máu L gì kiểu này. Có lòng sao đéo đến cái mái ấm, xóm nghèo, xóm lao động mà phát gạo tận tay. Dm khoanh chân 1 chỗ bỏ 1 cục tiền mua 1 đống gạo xong vứt 1 đống xong ghi 3 cái chữ kiểu GẠO FREE ĐÂY BU ZO BU ZO MỖI NGƯỜI 1 BỊCH :)",OFFENSIVE
Jack gầy lắm a ơi muốn tăng cân thì ib em nhé,CLEAN
còn đây là thầy khi feed :),CLEAN
Thuyết phục quá nhể🙃,CLEAN
dc anh ưi,CLEAN
Nguyễn Trọng Thái đợi cái lol,OFFENSIVE
Korea bây giờ mới cập nhật trend này à :v,CLEAN
Tìm chưa ra số tài khoản của ban tổ chức rồi 🤣,CLEAN
"toàn dân đồng lòng nhưng Nhung kh đồng lồng, huhu :'(",CLEAN
Cảm ơn Anh làm đầu đã cho e ăn tết ngon lành,CLEAN
Giờ mới thấy đẳng cấp cô Hiếu nó ở tầng cao hơn nhiều :))),CLEAN
Nguyễn Hùng M đã chuẩn bị cái này chưa 😂,CLEAN
Tào lao Trầng Dầng .... trồng răng đi cha trước khi lên show ... tàu lao ....kkkk,CLEAN
"r, hiểu r, bạn là dlv :)) thôi mình out, k nói lại bạn đc, bye nhé",HATE
Bùng binh với ngã cây là gì ad nhể?,CLEAN
"ok thầy,cố gắng nha thầy iu <3",CLEAN
Chị lúc em thấy chị dẹp lắm đó nha,CLEAN
cho em lên fan kứng vs,CLEAN
gáy sớm ăn gì?,CLEAN
9 năm  nữa  Trần  Dân  đã  chết  mất  rồi,HATE
Đẹp trai ghê chưa,CLEAN
Ko biết là 10.000 công nhân hay 10.000 lính @.@,CLEAN
có cô vợ hài hước quá anh ơi,CLEAN
Nhà tiên trì múa võ như thần )): mong tiên trì về thi thách thức danh hài,CLEAN
Phạm Thùy Dương tí @sếp vào thả haha bây giờ 😄,CLEAN
Chi dep qua,CLEAN
Nghe mùi đa cấp khắm vkl chưa là j trong cái xã hội này đâu bớt dạy đời đi mấy ng đi xe máy mày còn chưa biết họ có bao nhiêu mét đất ở cầu giấy đâu,OFFENSIVE
Ma.o.cay.lay.ma.tuon.ma.o.co.chi.chua,CLEAN
Thầy 20 . 11 vui vẻ nhaaaa,CLEAN
cụ trần dân nói hay  lắm . mình là người vn . luôn  phải hướng về  tổ  quốc mình  . vì  mình là người việt  . ko có  ai yêu thương người việt . bằng việt yêu thương nhau  .,CLEAN
Tui học trò cưng của thầy nè,CLEAN
Anh độ nên ban mấy thằng nge rất abc nhưng lại xyz đi không thấy ngứa mắt à anh ?,CLEAN
Chậm cái l nhanh chậm kệ mẹ ngta đi cmt lắm ăn l àaaaaaaa 🤞🏿,OFFENSIVE
Night nay we eat beef leaf lốt nhé wife love 🤩 Thảo NG,CLEAN
Bố ông,CLEAN
"nên cho mấy lãnh đạo già về nghỉ hưu được rồi , đem mấy cái tư tưởng trước 1975 về nghỉ hưu chung luôn.",HATE
con mèo tệ nạn :)))),CLEAN
"Ngày xưa, với chỉ nước VNCH nhỏ bé, mà đã Ngự trên ngai vàng rồi, vậy mà khi Thống Nhất (sợ từ này lắm) đất nước gần nữa thế kỷ, với sự lãnh đạo tài tình, sáng suốt, đào Nam lấp Bắc của đảng, Vịt Lam mới mon men ""bò lết"" lên tới nơi. Vịt Lam vô địch.",HATE
Cứ ngồi đó chê người khác đi em. Quả báo cũng sẽ tìm đến em. Không sớm cũng muộn nha bé.💓,CLEAN
địt mẹ thắm :)),HATE
Nguyễn Ánh Dương em đang ngồi chơi game là Talia Mint ☺️,CLEAN
Phùng Khắc Hoàng Linh cũng thế hả c 🤣🤣🤣,CLEAN
Tú said : cái lol j vậy abe,OFFENSIVE
tuyệt đối ko haha nha ae =)),CLEAN
Linh vật đại diện thầy ba:)),CLEAN
Ngó lên trời,CLEAN
Công lý đang diễn hài ở hà nội. Có dưới đấy đâu mà xuống đấy tìm rồi bị đánh còn kêu.:v,CLEAN
Thật sự mà nói VN mình rất giỏi 👍👍👍,CLEAN
Các bạn gái xinh xinh ghé fb mình lựa ít đồ nha,CLEAN
Chí Bảo,CLEAN
hom nai idol trần dần nhìn già hơn trước nhiều quá,CLEAN
Nguyễn Kim sale mà nhìn chiếc ảnh tưởng thầy sale 50% ạ :)),CLEAN
Người nhiều tiền thiệt khó hiểu :,CLEAN
Ổng  tỉn  rồiiiiiii,CLEAN
Khi người t đã hết yêu dồi,CLEAN
Nhìn nó đaq sống sướng t còn k nỡ ưng nó để nó khổ nữa là....,CLEAN
Ad ko nghĩ nổi lí do à?,CLEAN
Đứng ở ngã ba mà k biết nên đi hướng nào,CLEAN
dan.ba.gi.ma.an,CLEAN
Cẩm Tiênn. Ngô Thảo Tiền Ngô cẩn thận k ăn con này nữa nha. K có thịt thà gì mà sợ độc nữa Elly Thanh Trung Hiếu Thị Thảo,CLEAN
Úi úi,CLEAN
Chơi luôn đi a,CLEAN
"@AK47 AK47 ổng ko đồng ý thì kệ mẹ ổng,thích thì lấy hình ra chế giễu kêu ổng về kiện đi",OFFENSIVE
Cực kỳ thuyết phục đấy,CLEAN
Ba sắp được nút bạc thưa 2 chưa?,CLEAN
Tui ở gần chùa từ quan :))),CLEAN
Abe chưa bao giờ làm ae thất vọng :)),CLEAN
"Có éo gì đâu. Đang đấu thầu kêu giờ thăng nào có 1tr USD đưa tao thì trúng. Vậy là xong, thằng khựa đc báo trước rồi nên chuẩn bị luôn tiền mặt. :v",HATE
Chị đẹp gái quá c oi,CLEAN
Chúng ko chửi thì còn lâu mới ló mặt ra xin lỗi😑,CLEAN
Anh thì kinh oy 😛😛,CLEAN
110cc nha,CLEAN
Dep.sang wa c oi.,CLEAN
Lần sau phỏng vấn iu cầu phố bô sa tivi để ly nước kế bên . Cho nhà tiên tri uống để nói chuyện dk trôi chảy,CLEAN
Xin troi ưng nghiem  tr tr dan de toi ac cua riengia dinh trui cua tap can binh phai cui dau hoi han nhan toi tay trol ac doc,CLEAN
@Linda Bui lên mở clip cô minh hiếu nấu vàng đi cô minh hiếu lúc đó đang rửa vàng á,CLEAN
Nhìn hay phết nhở,CLEAN
"Lỡ đâu kiểu thuyết âm mưu là chính quyền địa phương đang cố gắng ngưng đọng rác ở đấy, sau đó sẽ gửi đơn lên trên xin kinh phí để dọn dẹp, lại có cơ hội chấm mút các kiểu đồ =))",HATE
Khóc mà cũng giả,CLEAN
"M4A4 Howl, Awp dragon lore, Bowie knife rust cost,Ak blue hardard,... Em cũng muốn lương 7-8 tr như anh anh ơi :<",CLEAN
Vay lồn vay lắm thế,OFFENSIVE
Phạm Anh Thư Ha Nhat Tiên Nguyễn nè bây,CLEAN
Chửi rôm rốp,CLEAN
DLV thì cần đéo gì biết phải hay trái ?,OFFENSIVE
cả nguồn sống bỗng chốc bé lại vừa bằng tờ biên bản....,CLEAN
No qua cho oi ngheo ma no,CLEAN
"Muốn phát triển thì kinh tế chính trị con người nói như ông cho sướng miệng ,nhìn cái hộ chiếu là biết ngay rồi",CLEAN
Dịch ở nhà chán quá thì ib mình 🤭,CLEAN
ẩu r thầy ơi,CLEAN
"Chi chi linh loc e nghe đi chi,e  ghiên nghe mây chi chui",CLEAN
Nhà k có gì ngoài đk :)),CLEAN
Sương sương thôi.,CLEAN
Bảo hiểm tự nguyện mà bắt người ta mua.thật hàu,CLEAN
Tự nhiên thấy con đó cái xễu lên xễu xuống à ko biết... 😂,CLEAN
"Đáng lẽ làm tới chức giám đốc phải là người học cao hiểu rộng, biết đúng biết sai mà ví dụ như lỡ sai thì cũng phải là người khôn khéo, biết tìm cách làm thế nào để giải quyết vấn đề cho đỡ thiệt hại nhất ,đằng này lại dùng phương pháp hạ sách nhất là",CLEAN
Nhìn mặt cô có phúc với có duyên quáaaaa😘😘😘😆😆,CLEAN
Cười muốn sỉu thôi má ơi,CLEAN
~.~ điều tra mà đòi như bắt phù thủy không bằng ấy nhỉ?,CLEAN
Cộng sản toàn lũ tư tưởng độc đảng,HATE
A nằm kế bên đẹp trai há???,CLEAN
"Địt mẹ lũ chó bán nước hại dân, ăn nhiều cho mập thây",HATE
"Về VN cái là đc cách ly, xét nghiệm ngay. Ở cái nước thượng đẳng gì đấy thì tự mà lo",CLEAN
Tổ sư mấy đứa thích thể hiện nè -))),CLEAN
Mỹ Linh Hồng Nhung Thu Hà Ka Su hoá mô mình đi trước cả trend 🤣,CLEAN
Tên này quên kéo khóa quần r ha ha,CLEAN
VN hãy Chung tay đấy lùi co ro na hãy cố lên VN ơi,CLEAN
Hoàng Thu Trang,CLEAN
cap' 3 thay co duoi? dai hoc mua thi` thua` qua :)),CLEAN
Toàn Trịnh đạo đức +0,CLEAN
Ui heo nè,CLEAN
TRUNG QUOC GOVERNMENT LA DOG HAVE BABIES !!!,HATE
Thầy có cho em chân đi jungle không ạ :v,CLEAN
Ủa có họ hàng gì đâu,CLEAN
mọi con đường búa liềm đều dẫn tới tham nhũng,HATE
"Bậy à, éo phải cơm sườn mà là cháu ngoan Boác Hù",HATE
facebook chính thức của ổng trần dần là gì z ae,CLEAN
Các cậu đừng cực kì thuyết phục nữaaa 😞 độ chưa đủ thuyết phục hay sao?,CLEAN
Bộ nào bộ hằng hải. Ngu thì ít thể hiện đi. Lắng nghe nhiều vào,CLEAN
"Tao mới đọc cm gì xong vậy, tao chưa có chồng mà 😂😂😂",CLEAN
Thu Hà Tinh Nguyen Lê Hồng Diễm Hoàng Dung nghĩ mà buồn ghê mấy chị :)))),CLEAN
Ong noi nay khung khung ngao da ma,HATE
"Nếu ai, hoặc cộng đồng nào giúp tiêu diệt được luôn các chế độ cộng sản còn sót lại trên thế giới, đặc biệt là tại TQ và VN, thì nên trao tặng họ giải Nobel Hòa Bình và giải Nobel Y Học. Giải Nobel Hòa Bình vì công lao tiêu diệt chủ nghĩa bạo lưc cộng",HATE
Huỳnh Châu chết cdm thầy rồi,HATE
Anh chỉ cần mang phong cách quần đùi áo ba lỗ thôi anh ưi,CLEAN
các anh tham quan thích điều này,CLEAN
Lưu Thị Phương Thảo cô giáo add em với ạ,CLEAN
Ông chủ tiệm bánh cùng nhân viên đi xem khu vực nuôi tôm và cua Huỳnh đế mà ????,CLEAN
@Minh Hiếu hi minh hiếu ngày càng xinh đẹp ra phết 😙,CLEAN
Dấu hiệu của tết đến,CLEAN
Oanh nhớ đeo khẩu trang khi ra đường nha 🤧,CLEAN
"Thằng ad Chửi tránh ra, tao viết dùm đám DLV cho:",CLEAN
Ai cung thich dep.do dieu kien k cho phep c ah.,CLEAN
Bảo My add em cô ơi :((,CLEAN
A nói chuẩn k trượt phát nào :))),CLEAN
:v Mấy thằng này bệnh thật vậy mà cũng nói được !,HATE
Nhà tiên tri-nhà chém gió -nhà khôi hài của nhân loại!!!,CLEAN
"Nói như là VN chẵng có cái nào. Nhờ đãng và nhà nước nên giờ chiếm được 21 điểm. Còn cái vụ năm 74 cứ trách người ở Miền Nam. Thế có thằng ở miền bắc nào đó đã nói là trung quốc chiếm giùm, mai mốt sẽ trả lại.",HATE
Deoooo nhaa thầy 😚😚,HATE
"Ko dám nói to đâu, nhưng mình cứ liên tưởng đến Nhà nước hồi giáo tự xưng IS. Tụi mà chuyên đi khủng bố thưởng dân ấy...:v",HATE
"có một sự tồn tại của đàn bò mang tên "" cực kỳ thuyết phục "", có sở thích là nhai đi nhai lại, mục đích của chúng trên hành tinh này vẫn chưa có lời giải đáp, theo như các nhà động vật học cho biết loài bò này có lối sống hoang dâm trụy lạc, có thể động dục bất cứ lúc nào, con số của loài này đang được gia tăng đáng kể vâng và hiện tại đám bò lạc chạy sang tận đây rồi",HATE
Tết r mà vẫn chưa có tiền thầy ạ 😕,CLEAN
riêng t chả thấy dơ à,CLEAN
Cám ơn con vi rút,CLEAN
N.V. Phấn Tỉnh Hải Dương vẫn đang test sức đề kháng học sinh thpt mọi người nhá,CLEAN
Tiểu Levi said : m vừa nói gì :)),CLEAN
📢📢📢Bắt đầu tuần lễ Mua 1️⃣ Tặng 1️⃣ . Mọi người qua ủng hộ PoPo Tea - Đỉnh Trà Sữa Số 8 Trần Thái Tông nha,CLEAN
"ko biết tụi tham ô tham nhũng ăn cướp bán nước hại dân chúng dạy con như thế nào nhỉ, làm sao mà dám thấp hương cho ông bà tổ tiên",HATE
Đéo phải aba t rồi,CLEAN
Bảo vệ thằng nào nhiều tiền hơn nhé. Hị hị,OFFENSIVE
Hay bố con ngầu thực sưn,CLEAN
Đáng iêu vãi chưởng :3,CLEAN
"Phải có em ở đó , e liếm a Châu cho chị ca thoải mái luôn",CLEAN
1 ông bố vĩ đại,CLEAN
Thôi a im mẹ mồm đi :V,OFFENSIVE
Anh sinh nhật vui vẻ live stream càng nhiều càng tốt ạ,CLEAN
Chậm thôi mấy ace,CLEAN
Trung như con CHÓ,HATE
Tri thức mới nhận ra điều đó thì đúng hơn. :D,CLEAN
Tay robot của anh độ đâu ???,CLEAN
"Tưởng chia bắc kỳ nam kỳ ad phải sướng mới đúng chứ. Thôi, cứ bình tĩnh đã",CLEAN
Em thích lắm nhưng em o có tiền chị a,CLEAN
"Cc gì zậy ô già , để cho mấy đứa nó ngủ coi 😳😳",HATE
Ad là con Thắm nhé,CLEAN
đéo trình bày gì hết,OFFENSIVE
toang toang thật sự Sóng Vỗ,CLEAN
Tú Carol có lẽ nó rẻ bạn ạ.,CLEAN
Sống chậm thôi m.n 😂,CLEAN
Khoe xe à,CLEAN
: D,CLEAN
"Mỗi lít xăng, mỗi gói xôi bao nhiu tiền thuế !?",CLEAN
C ơi e chia sẽ rồi nhe c xinh gái mà còn hiểu biết nhiều giàu mà k chảnh như mấy người kia e hâm mộ c lws,CLEAN
Đập chetme nó đi abe,OFFENSIVE
Chj ơi từ thiện đi,CLEAN
Vừa cắt đc 4 hôm 😑,CLEAN
chưi hây qua chi ơi.,CLEAN
Sảm sì đú,OFFENSIVE
Trương Triều Vỹ có gì vui để cười 😤😤😤,CLEAN
tôisẽ đập PC ông già nhân lúc ông đi Thái:),CLEAN
"Tao theo lon may tao treo len cay dua ,chi chuoi nge vui qua de thuong",CLEAN
"Đeos thân nó thì thân ai , đợi myz nó giúp á có mà đến mùa quýt . Tốt nhất cố mà tự thân vận đôngn",OFFENSIVE
Thanh Vo giống i như m :))),CLEAN
Như đang chết dần...😪,CLEAN
Con mất day,HATE
"Lạy chúa, con đạo phật",CLEAN
Trần Đần này nói cho vui !,CLEAN
Ghé trang mình sắm đồ xinh diện tết nhé 💓,CLEAN
gáy là tốt đến từ tooc trưởng mixi,CLEAN
Tiểu tiểu xinh hơn nhé,CLEAN
Cảm ơn em da dạy dỗ con Linh khùng.,HATE
Anh Ba nhận họ hàng đi này =)),CLEAN
Cai miêng kiên cai thân,CLEAN
nếu không có Otoya Yamaguchi thì nước nhật bây giờ chắc cũng đang diễn ra đại hội đảng !,CLEAN
Nam nữ giong nhau. Đàn ông k bjo nhịn bủm ah?,CLEAN
Hahaah,CLEAN
"Kịch bản đã được viết sẵn... Ra toà chỉ là diễn hề như trên sân khấu mà thôi. Xưa như trái đất, diễn hoài biết rồi nói mãi...",HATE
K ICM làm ca sĩ luôn rồi à 😢😢😢,CLEAN
Yêu Ông,CLEAN
Thế thì du lịch thì đi lên núi ăn đồ rừng nhoé. ☺️,CLEAN
tao cung~ dang ranh~ nen ghim may :),CLEAN
Bọn tàu cộng còn ngó đòn nào nửa đâu mà trả giá ?,HATE
Con cat ne choi hong,OFFENSIVE
Cánh Diều dẻo,CLEAN
Con đỉ minh hiếu là con đỉ khùng dơ con súc vật sánh cũng không bằng  nó nghe   con rác rửi  con khùng bẩm sinh con quái vật,HATE
Xứ sở thiên đường ...,CLEAN
Bình tĩnh thôi anh em :>,CLEAN
Lag à anh ưi,CLEAN
"Phan Ngọc Thanh Tùng dép của Zara á bạn, mà đây là dép của anh chủ page Momo Inu chứ kphai của chủ top đâu =))",CLEAN
"Nhà bói mù Trần Dần coi cho tui một quẻ ,tại sao bây giờ nhân dân trong nước lại hát bài:”Ngược thời gian Trở về quá khứ phút giây chạnh lòng “",CLEAN
Quá đúng,CLEAN
Cũng do não thằng ad thôi bạn ạ. Đừng trách,HATE
Noi. Cho. Nhieu di.  Chu.  Mai. Mot. Gia. Nam ia day. 1 cho.  Luc. Do. Muon. Noi. Cg. K noi. Dc.    Hi,OFFENSIVE
Hình như trượt anh ạ,CLEAN
thoạt nhìn tưởng quần a bị đứt cúc tụt 😛,CLEAN
Lại là do chế độ nát chi dao chj kho anh nong dan chồng cay bn nam co thang den thu hoach hộ,CLEAN
Dân InDo haha,CLEAN
Tài Nguyễn còn non và xanh lứm 🤣,CLEAN
Ít ra cứ phải chúc mừng Hồng Kong cái đã. Chắc còn phải được hưởng dân chủ thêm chục năm.,CLEAN
Đồ này đc lên báo rồi,CLEAN
500 anh em đau rồi,CLEAN
"Không sợ kẻ địch mạnh, chỉ sợ...",CLEAN
"Lên youtube xem cho nhanh, mạng như l",OFFENSIVE
Phạm Hải Linh,CLEAN
Tết nên lì xì bao nhiêu =)),CLEAN
:)) Đâu phải sự chờ đợi nào cũng vô nghĩa đâu?,CLEAN
Phạm Ngọc Quân chưa thấy lây ae ạ =)))),CLEAN
Minh Hieu nói chuyen vui quá!😂😂,CLEAN
vcc Quang Ngọc Trinh :)) màu da chẳng đúng vs tên gì hết :)),CLEAN
Võ hậu,CLEAN
"Ngu là ngu làm sao , bn giải thích cho tôi hiểu vs đc ko ?",CLEAN
Mình thì ko phải mồ hôi trên sách mà là ngủ quên nước dãi nhỏ ướt hết ngữ văn :))),CLEAN
Nguyễn Trang tự cắt e êiii :))) này xưa toàn tự cắt mái ngon nghẻ phết. Hno hứng cắt cái phì cười lun 🤣,CLEAN
Hiền Lương cc,OFFENSIVE
Nó nói e xin lỗi công đồng tha thứ cho nó Từ đây e lên mạng e ko dám nói tục nữa mà giờ nó chửi hơn lúc trước nữa Đề nghị tống về Việt Nam đi,CLEAN
"Quả logo kia thì đổi thành ""TrọcGaming"" anh ơi :))",CLEAN
👍❤❤❤❤❤❤❤❤,CLEAN
Hép bi liu zia 😂😂😂,CLEAN
Kéo lên chị ây,CLEAN
Đào T Trang mh còn đang nhiều tiền quá kbiet làm gì cho hết đây này 🤣🤣,CLEAN
Sao anh ba lại dính trong màn hình🤣🤣🤣,CLEAN
Thần tượng lúc nhiỏ của tui,CLEAN
Ai cho lũ chống Tổ Quốc về nước? Bọn mày mơ...,HATE
Tao bắn nó gần knock rồi đang heal lên đi. Chạy lên sấy chục viên đéo chết,CLEAN
"ờ tao ngu gần bằng mày, ahihi",CLEAN
Ôi kho than Cho may doi sau lam sao ma cha no dc chu .ôi phuc ôi la phuc ôi,CLEAN
sống chậm thôi mn ơi,CLEAN
Bà dẹp mà nói chuyện gì cũng  thấy thương,CLEAN
lớn quá ko a,CLEAN
Cái này lâu rồi. Và lão này đợt đấy cũng bị chửi rồi. Chắc giờ lên Thứ trưởng rồi cũng lên. :v,CLEAN
:v sẽ là những ngày off stream vì lí do trông con :v,CLEAN
Chán ông già vl,OFFENSIVE
"Thôi má ơi khỔ quá...má dạng háng từ vn qua tận bên mĩ, hết quan ta lại tới quan tây, gái 3/ toàn zay hết quá thất vọng",HATE
Bóng bây giờ nhà ai cũng có.. haha cười chết với cô,CLEAN
Chưa biết cảm giác cãi nhau mí người yêu :”),CLEAN
Nặng bà cố luôn hả thầy,CLEAN
"A lân và a derek phạm toàn gài ô trần dần vô thế xàm xí, để cho người ta giễu cợt",CLEAN
Thu Huyền lại còn nấu cơm cho grab nữa cậu,CLEAN
học bổng gấp,CLEAN
Hưng Phạm khi nào nó trao ta,CLEAN
Tài Thi xin video,CLEAN
🤣 tưởng mua hàu cho c ly,CLEAN
